time,lat,lon,altitude_m,velocity_mps,mass_kg,fuel_remaining
19.500000000000007,28.584638158710494,-80.57387523097513,-812.1061838185415,464.6205524649448,495140.22973418375,447756.22973418375
19.60000000000001,28.58487534189759,-80.57383294121124,-820.6964167766273,465.2461887470074,494865.1594777255,447481.1594777255
19.70000000000001,28.585113799487136,-80.5737903308765,-829.3350831605494,465.8755655187651,494590.08922126726,447206.08922126726
19.80000000000001,28.58535353214916,-80.57374739881051,-838.0222356421873,466.5086763918074,494315.018964809,446931.018964809
19.900000000000013,28.585594540552716,-80.57370414385142,-846.7579269399866,467.1455149216355,494039.94870835077,446655.94870835077
20.000000000000014,28.585836825365938,-80.57366056483595,-855.5422098245472,467.7860746083999,493764.8784518925,446380.8784518925
20.100000000000016,28.586080387255993,-80.57361666059937,-864.375137113966,468.4303488976517,493489.8081954343,446105.8081954343
20.200000000000017,28.586325226889088,-80.57357242997551,-873.2567616784945,469.078331181075,493214.73793897603,445830.73793897603
20.30000000000002,28.586571344930427,-80.57352787179673,-882.1871364340186,469.730014797231,492939.6676825178,445555.6676825178
20.40000000000002,28.586818742044272,-80.57348298489396,-891.1663143457845,470.38539303229396,492664.59742605954,445280.59742605954
20.50000000000002,28.587067418893856,-80.57343776809668,-900.1943484283984,471.0444591207797,492389.5271696013,445005.5271696013
20.600000000000023,28.58731737614144,-80.57339222023289,-909.271291743964,471.7072062462876,492114.45691314305,444730.45691314305
20.700000000000024,28.587568614448273,-80.57334634012916,-918.397197403945,472.37362754222016,491839.3866566848,444455.3866566848
20.800000000000026,28.587821134474577,-80.57330012661062,-927.5721185645089,473.04371609251524,491564.31640022655,444180.31640022655
20.900000000000027,28.588074936879558,-80.57325357850088,-936.7961084321141,473.71746493236867,491289.2461437683,443905.2461437683
21.00000000000003,28.58833002232139,-80.57320669462217,-946.069220257923,474.39486704895455,491014.17588731006,443630.17588731006
21.10000000000003,28.588586391457206,-80.5731594737952,-955.3915073443204,475.0759153821418,490739.1056308518,443355.1056308518
21.20000000000003,28.58884404494309,-80.57311191483927,-964.7630230337381,475.76060282521405,490464.03537439357,443080.03537439357
21.300000000000033,28.589102983434064,-80.57306401657218,-974.1838207198307,476.44892222557297,490188.9651179353,442804.9651179353
21.400000000000034,28.589363207584096,-80.57301577781026,-983.6539538437501,477.14086638545575,489913.8948614771,442529.8948614771
21.500000000000036,28.58962471804607,-80.5729671973684,-993.1734758866951,477.83642806262947,489638.82460501883,442254.82460501883
21.600000000000037,28.58988751547179,-80.57291827406002,-1002.7424403792247,478.53559997110096,489363.7543485606,441979.7543485606
21.70000000000004,28.590151600511962,-80.57286900669706,-1012.3609008975327,479.2383747818072,489088.68409210234,441704.68409210234
21.80000000000004,28.590416973816193,-80.57281939409,-1022.0289110606536,479.94474512331345,488813.6138356441,441429.6138356441
21.90000000000004,28.590683636033003,-80.57276943504786,-1031.7465245351195,480.654703582498,488538.54357918585,441154.54357918585
22.000000000000043,28.590951587809762,-80.57271912837814,-1041.5137950284407,481.36824270524045,488263.4733227276,440879.4733227276
